Donor_ID	Adipose - Subcutaneous	Adipose - Visceral (Omentum)	Adrenal Gland	Artery - Aorta	Artery - Coronary	Artery - Tibial	Bladder	Brain - Amygdala	Brain - Anterior cingulate cortex (BA24)	Brain - Caudate (basal ganglia)	Brain - Cerebellar Hemisphere	Brain - Cerebellum	Brain - Cortex	Brain - Frontal Cortex (BA9)	Brain - Hippocampus	Brain - Hypothalamus	Brain - Nucleus accumbens (basal ganglia)	Brain - Putamen (basal ganglia)	Brain - Spinal cord (cervical c-1)	Brain - Substantia nigra	Breast - Mammary Tissue	Cells - EBV-transformed lymphocytes	Cells - Transformed fibroblasts	Cervix - Ectocervix	Cervix - Endocervix	Colon - Sigmoid	Colon - Transverse	Esophagus - Gastroesophageal Junction	Esophagus - Mucosa	Esophagus - Muscularis	Fallopian Tube	Heart - Atrial Appendage	Heart - Left Ventricle	Kidney - Cortex	Liver	Lung	Minor Salivary Gland	Muscle - Skeletal	Nerve - Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin - Not Sun Exposed (Suprapubic)	Skin - Sun Exposed (Lower leg)	Small Intestine - Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
11ZTT	57.4540931422	0.0	0.0	0.0	57.8914646209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.1533997652	67.0666622827	53.2554626429	0.0	0.0	56.947634836	0.0	0.0	0.0	55.1618653813	0.0	75.3913482045	0.0	0.0	0.0	49.1544690502	56.2387556166	69.1273898891	0.0	48.4352931983	0.0	0.0	0.0	55.3353504162	51.2370694811	0.0	0.0	0.0	0.0	46.8302144963	50.7701721703	0.0	161.934187009
11ZU8	57.8895208109	0.0	0.0	0.0	0.0	0.0	0.0	78.8633946993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.101799033	0.0	0.0	50.3651142157	0.0	0.0	56.3671703441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.8974483438	36.2864482298	0.0	0.0	0.0	0.0	56.4944286267	49.6838273932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11ZUS	53.7253222767	57.6231296763	0.0	0.0	53.4607927145	56.9988635444	0.0	0.0	0.0	0.0	41.6423567998	33.8366259537	59.563698215	66.5575040236	0.0	55.1611033085	0.0	0.0	56.718822445	0.0	59.8391354629	0.0	56.743462459	0.0	0.0	0.0	0.0	0.0	0.0	56.704224336	0.0	73.962551664	85.0398077344	0.0	86.9235615218	44.0421214866	0.0	79.9832870142	41.3804689635	0.0	0.0	55.2958294934	53.4511488853	55.8060152489	0.0	0.0	0.0	0.0	40.0120681898	0.0	0.0	0.0	58.9197926044
11ZVC	54.3745470183	0.0	0.0	46.1477085402	0.0	53.6593951668	0.0	67.7767276493	75.628697151	0.0	0.0	44.4174483396	0.0	0.0	67.7558249415	0.0	0.0	0.0	65.9540702706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.609054321	0.0	0.0	0.0	0.0	0.0	92.3902355017	0.0	75.6400956661	0.0	0.0	71.4462161366	43.0602996386	48.4623453688	0.0	49.5722078564	0.0	0.0	54.3335717682	0.0	0.0	0.0	0.0	38.1268705858	0.0	0.0	0.0
1211K	51.6082316347	64.1342023255	65.0830428069	60.7833996973	0.0	48.8616728729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.9724102654	60.5223971571	54.4465435104	0.0	0.0	57.4085586898	66.8552555201	65.8859769637	62.1285396529	62.0617910792	0.0	71.6492310223	76.3404030937	0.0	0.0	52.6972675877	0.0	60.7087285725	48.8012339928	0.0	92.4683293332	0.0	0.0	57.5557188107	60.1788582268	0.0	44.1933809146	59.4228630493	0.0	44.9082214969	0.0	0.0	91.8925058469
12126	54.5987361621	0.0	0.0	0.0	0.0	65.5957825837	0.0	0.0	0.0	0.0	37.5226392087	35.0584643693	57.6026594848	57.0811086746	0.0	0.0	0.0	0.0	52.1990102934	0.0	0.0	0.0	55.4101264551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.8174826255	38.9242517681	0.0	0.0	57.1918460893	0.0	56.7368140415	65.1009122412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.438611181
1212Z	52.602114149	73.4040221898	0.0	52.6880065393	0.0	47.1644643617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.9486731606	0.0	0.0	0.0	0.0	0.0	0.0	61.9338908661	0.0	0.0	0.0	52.899317045	0.0	0.0	55.6240095117	66.7265398868	0.0	87.0939281159	89.3479187287	0.0	75.5261901431	42.1291214209	0.0	0.0	38.5926895888	0.0	0.0	53.1109944613	0.0	48.9062028104	49.7315880914	0.0	0.0	0.0	39.8085276633	40.8020995428	0.0	0.0	188.670244418
12584	59.3565661521	64.5378240116	0.0	0.0	0.0	51.0932460848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.9465535204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.8617178437	95.599464966	0.0	0.0	50.6251683049	0.0	63.0535753068	41.5193659283	0.0	0.0	55.5505733284	0.0	55.1512232247	54.5216891336	0.0	0.0	0.0	0.0	33.2671865083	0.0	0.0	199.939991049
12696	0.0	70.8004534888	0.0	52.0331083158	53.0567203947	58.0251015265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.9906885049	0.0	0.0	0.0	55.4554801798	0.0	47.3284798127	58.2828626216	51.9203484978	0.0	78.2579043256	86.3082102284	61.3532318148	83.9331101365	51.1515167199	0.0	69.9088236887	41.1474815619	0.0	0.0	54.7261458456	55.1179013807	51.5714986759	53.9330632088	0.0	0.0	76.2984895159	38.6020010554	43.2721928775	0.0	0.0	84.7839391661
1269C	53.1644719643	0.0	0.0	0.0	0.0	59.5200134121	0.0	0.0	0.0	0.0	0.0	58.2596470161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.3351485299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.7893819121	0.0	77.4167545387	0.0	0.0	75.4127059379	0.0	49.200030953	0.0	0.0	0.0	49.801710843	55.3257700168	0.0	0.0	0.0	0.0	41.9967093181	0.0	0.0	172.605522716
12BJ1	0.0	65.178086995	61.8331601157	0.0	0.0	52.1070706784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0303085764	55.9723657508	0.0	0.0	0.0	56.8035047208	65.8046212606	55.4924543017	63.7277880463	56.1364879602	0.0	91.3821994809	77.4442250728	0.0	0.0	49.4321695708	0.0	68.6754122224	48.7552737822	0.0	103.722489874	0.0	45.2911121884	59.4156500125	0.0	55.2768809245	54.6440400956	68.9732814795	0.0	46.0372844528	0.0	0.0	97.6159859719
12C56	65.7307430765	69.2794069638	0.0	53.2986227156	0.0	67.2867358967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.431715853	0.0	0.0	0.0	0.0	66.2334455451	57.1700926408	64.0336582982	57.3887271818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.1526246194	44.1030204176	0.0	0.0	0.0	47.4847619939	52.397274131	50.4012409473	0.0	0.0	58.8097600736	43.0218553534	0.0	0.0	0.0	173.536779169
12KS4	52.0994106894	55.2308744834	0.0	47.2462229074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.6201119941	0.0	0.0	0.0	0.0	47.1749558548	48.1479458461	0.0	48.0873661987	0.0	0.0	0.0	0.0	0.0	75.8099343473	48.4346541478	0.0	1638.05859688	43.4380988042	0.0	0.0	0.0	0.0	53.6499214487	49.3791443269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.602723928
12WSA	47.623182484	58.0347896054	0.0	0.0	0.0	0.0	0.0	71.5421937563	0.0	69.0588556311	0.0	0.0	71.5213738045	67.91899	0.0	66.1433909121	0.0	70.4792469129	0.0	62.1731322015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.2736434023	0.0	0.0	80.2312534791	0.0	0.0	0.0	52.4161210748	0.0	63.849185144	0.0	0.0	0.0	0.0	0.0	51.1329818525	52.2512910533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.476722373
12WSB	45.5166080864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.2153432839	55.9860357827	46.5475984838	0.0	0.0	73.6333969361	0.0	75.3287902847	72.2712528135	0.0	0.0	49.4236309269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.9267995933	34.8855528904	48.0564412308	0.0	45.8518033352	0.0	52.6083492449	47.5455949135	0.0	0.0	0.0	0.0	40.240330921	0.0	49.3823402093	80.7854042698
12WSC	48.9157416619	54.0047247494	0.0	0.0	52.4354343833	51.181747103	0.0	0.0	64.085862198	59.1782537297	43.4069475077	35.6282871275	60.8300943526	60.4159066075	0.0	0.0	56.6286708164	54.0938851476	59.960996683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0047950994	70.9774880583	0.0	0.0	0.0	0.0	75.6947213352	0.0	0.0	0.0	48.0983867432	0.0	45.1215512567	48.0941659783	0.0	0.0	0.0	0.0	42.0449969234	0.0	0.0	64.7437946651
12WSD	47.5091718406	0.0	66.5059177675	49.4285657065	44.9197233176	0.0	0.0	64.3261690244	71.8369456365	66.0076063047	0.0	39.7499417992	62.2520027271	68.7066272535	61.8136787804	0.0	58.895078852	67.6900818543	54.8178994889	81.417933713	0.0	0.0	0.0	0.0	0.0	50.4680787286	0.0	45.5372648043	56.0232577769	47.8078179516	0.0	75.9771857044	80.2789432527	0.0	77.9402408086	40.6310714132	0.0	76.5678607967	44.9282548843	42.451342907	0.0	48.2339061011	0.0	56.1457566838	53.3386130203	0.0	0.0	68.9185791256	0.0	34.4112467353	33.3836489867	48.1071983586	111.52918739
12WSE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.4439926335	34.8307860765	0.0	51.388004688	57.8479525425	0.0	71.4956570908	89.3791695992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.6372511077	0.0	0.0	0.0	42.2952608064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.961889447
12WSF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.2749909655	71.0610174251	59.8299913355	41.2829838539	0.0	0.0	53.0629563774	63.9187291361	0.0	72.2343026341	74.8679545627	0.0	78.2511941119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.477603826
12WSG	0.0	50.5646230441	46.1528687796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.1444139178	0.0	0.0	0.0	0.0	0.0	69.6210705257	73.1469712358	70.8919071935	74.1698489085	46.3861624292	0.0	76.8175965789	38.4874608132	42.9299203728	110.31693075	0.0	0.0	0.0	50.5602131807	0.0	46.5579753314	82.2692944747	0.0	0.0	42.0337595527	0.0	155.949416298
12WSH	0.0	0.0	0.0	0.0	0.0	52.9559313391	0.0	68.201262705	0.0	71.9321714962	40.1171798892	36.9037873538	55.5606434285	51.3312468073	63.611282917	0.0	63.8455150931	0.0	55.3944966187	69.0052192483	0.0	0.0	56.4480286311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.9434472196	0.0	0.0	0.0	0.0	0.0	52.6566923419	0.0	0.0	0.0	0.0	38.8264825963	43.582299091	0.0	0.0	78.2606233493
12WSI	0.0	65.0648922952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.6413138328	0.0	0.0	0.0	0.0	0.0	0.0	58.5912910071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.763137095	0.0	0.0	79.3236666258	54.5699034412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.1022046412	0.0	0.0	0.0	206.105534745
12WSJ	0.0	0.0	65.2004132066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.3073819732	57.4774320819	83.5152197056	0.0	57.1239057262	0.0	0.0	0.0	0.0	0.0	55.5440986327	0.0	71.2551497824	0.0	49.5576665969	0.0	0.0	0.0	60.8952850209	52.5591547995	0.0	51.5072857482	62.4398010044	0.0	47.3947988639	0.0	49.2735260435	72.7571791005
12WSK	0.0	60.2083716713	66.0956370882	53.0295092394	59.628076793	55.3325826889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.9124368561	0.0	0.0	0.0	0.0	0.0	0.0	49.8541251215	60.7549207112	0.0	0.0	79.595568965	72.3906262748	0.0	0.0	43.1986712785	0.0	0.0	44.8243214556	46.1503945735	92.166445727	0.0	0.0	56.5067610758	47.9399581843	55.1894918994	64.3059206402	73.4531255529	0.0	40.5755985784	55.6642817119	0.0	177.160879412
12WSL	0.0	54.9655595802	61.0100861969	0.0	60.699006905	53.9930825527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.4452598486	52.7318619601	53.7455656693	64.4331080878	52.0814168573	0.0	0.0	0.0	0.0	80.3285865263	49.9617012406	52.8097594036	62.8679718584	44.5065862741	0.0	87.7275396903	0.0	0.0	56.2376187036	47.3930462317	0.0	0.0	0.0	39.5300456354	39.0652630231	0.0	0.0	108.793002977
12WSM	56.1177891362	53.2252464239	0.0	0.0	0.0	56.161837804	0.0	0.0	60.812721707	67.218404618	37.3299766426	39.1731956852	0.0	54.9683445869	68.3492091211	66.5078337255	71.2960578578	78.7215676233	0.0	0.0	60.036573204	0.0	53.6415305445	0.0	0.0	61.8412834092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.7937869251	0.0	59.8546293732	84.4012280582	46.8283479923	0.0	0.0	48.6069533666	0.0	48.8878060558	0.0	0.0	0.0	0.0	36.1704165949	0.0	0.0	0.0	165.336697175
12WSN	0.0	0.0	83.7649453089	52.2967052587	0.0	58.3980970415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.1531778767	0.0	0.0	0.0	0.0	0.0	0.0	56.8505394531	0.0	0.0	0.0	71.7769989165	0.0	0.0	0.0	48.8516512693	59.1160653953	73.256865243	0.0	0.0	86.2779188825	0.0	0.0	0.0	50.6288152044	0.0	60.7670530536	0.0	0.0	41.5268357579	0.0	0.0	74.3330470001
12ZZW	0.0	50.405538528	0.0	0.0	0.0	52.5573882015	0.0	73.6130054764	80.2373718903	67.5749030197	0.0	0.0	63.5157272628	70.4957355558	0.0	0.0	75.8252527624	74.8997392499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0211865011	0.0	0.0	64.6671449647	0.0	0.0	0.0	0.0	0.0	0.0	50.8313286384	0.0	0.0	0.0	0.0	0.0	50.3002555216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.186634186
12ZZX	52.4493311578	47.3477893657	0.0	50.0063392717	48.0167075721	56.2837117027	0.0	0.0	60.806923229	74.9946627473	32.4629449617	30.4094905724	52.9741906404	49.0543918568	60.0668579751	58.1456908791	60.2026542566	69.2795770428	0.0	70.3493172045	47.0599057459	0.0	0.0	0.0	0.0	58.7458287761	0.0	0.0	59.150590494	0.0	0.0	69.864111246	0.0	0.0	0.0	0.0	0.0	71.296087068	43.308611538	48.0507263248	0.0	0.0	0.0	56.4771574891	57.1841983296	0.0	0.0	0.0	0.0	50.1348774223	43.187426853	46.0497364862	129.224872385
12ZZY	53.4588742341	0.0	0.0	51.3138891041	0.0	49.430566722	0.0	0.0	0.0	63.6754909111	0.0	33.8571547616	50.4711629501	62.0232452256	0.0	0.0	61.3402197108	59.5123577122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.2002586412	0.0	0.0	65.8182690838	60.2997600443	0.0	77.8097795624	103.797855326	0.0	0.0	37.4126616714	0.0	73.8488554577	43.1166034537	0.0	0.0	57.1912570898	0.0	52.1378527181	55.2384630064	0.0	0.0	0.0	38.5789700753	40.3894893251	0.0	0.0	0.0
12ZZZ	52.5811872075	0.0	63.1250130215	0.0	0.0	0.0	0.0	77.1550318897	68.2266854652	58.9451725162	39.280985594	37.0079118966	52.3555703867	60.8548357984	0.0	0.0	69.9584199247	69.1116279518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.683432805	0.0	0.0	0.0	0.0	0.0	84.8192105113	0.0	93.8794201649	0.0	0.0	69.2044080892	0.0	0.0	0.0	0.0	50.6440183664	51.1386851582	53.745832792	0.0	0.0	0.0	0.0	42.252979277	0.0	0.0	0.0
13111	56.2854400065	63.6634781707	70.9778498015	55.437535784	0.0	62.5488666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0345714353	65.700272129	55.3886431729	66.3151860884	55.1012938078	0.0	0.0	0.0	0.0	0.0	53.350480281	55.6416638809	79.7997824298	46.7200130236	0.0	0.0	0.0	56.5982408694	0.0	51.5352411485	56.3887171795	54.1377840626	53.4451920778	43.6111322293	46.2400406917	0.0	0.0	87.551831838
13112	56.3263526258	63.9435656647	0.0	0.0	0.0	0.0	0.0	73.9942211516	67.4709460044	82.3711927835	0.0	39.1030643395	0.0	0.0	75.7029547645	0.0	70.2376552397	64.6882251793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.4499011805	76.7898427208	60.0325063123	84.433906085	0.0	0.0	78.2111212034	0.0	0.0	0.0	45.1152165203	0.0	59.3758458547	52.7009948594	0.0	0.0	0.0	41.6070127057	39.0012338049	0.0	0.0	0.0
13113	57.3963760247	60.7438582412	0.0	51.4142054415	0.0	52.2954421268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.7051390785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.1311025209	0.0	0.0	0.0	0.0	74.3171464524	48.7245518377	50.3116983108	0.0	44.7400824271	0.0	0.0	0.0	0.0	48.5352657444	50.4842817955	54.5023603267	0.0	69.1484016279	0.0	36.5468375961	0.0	0.0	210.90841195
1313W	57.0458992448	54.3049057762	0.0	51.483210582	0.0	0.0	0.0	67.21770971	64.2674470452	64.5043622467	41.7574699185	36.6997338299	57.2744602673	55.8317893827	62.6489989368	61.3885155644	57.5443261695	68.2142065837	0.0	63.0260683866	55.2818059385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.8266226293	88.4768338614	0.0	0.0	57.4580222424	0.0	76.2885459615	47.1969717557	48.1251760104	0.0	55.6363813736	0.0	54.1250716996	60.522132055	0.0	0.0	0.0	0.0	42.3711133841	43.8363939848	0.0	179.548186971
1314G	52.7150406972	0.0	0.0	0.0	0.0	51.2548962122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.9492564787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.4100178308	0.0	0.0	0.0	52.7663019028	68.8318474043	50.1703213871	0.0	0.0	0.0	0.0	45.0943074905	51.8866643923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183.475459593
131XE	51.3969259713	56.6333770336	0.0	0.0	0.0	53.4600944271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.4282669794	57.6686757026	47.0284789797	60.6355506138	54.381227914	0.0	61.9379441304	79.1926204694	0.0	71.8933544559	48.359910289	0.0	70.236729191	44.7697629008	0.0	79.0188522634	0.0	0.0	50.7706867371	57.6304678761	0.0	45.7188594471	51.2952847992	38.5917901352	44.8860496533	0.0	0.0	207.561889669
131XF	49.9093886775	57.5604758343	63.5456162287	54.4742319648	54.4074615362	54.9013256672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.2861852399	63.1790991614	51.5588572201	0.0	73.1915487674	77.3477610632	0.0	0.0	52.306754925	58.6359873033	60.9545649417	37.5733278175	0.0	80.6069565995	0.0	49.6685221754	51.4614466667	58.2813698738	59.2106262986	0.0	72.2533966134	0.0	44.2233378561	0.0	0.0	189.051034992
131XG	0.0	62.1178119266	59.268740029	0.0	57.4357412657	56.9853776498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0971427208	60.3702956267	54.5351297712	60.3140270427	0.0	0.0	78.2213419142	66.2078215128	0.0	0.0	0.0	0.0	72.9006853422	47.5389490653	0.0	94.1361019825	0.0	0.0	56.9923624746	53.8197460013	49.2071379101	51.1735537428	64.1495540262	0.0	44.2766611308	45.6639653279	57.7885304386	122.297357002
131XH	0.0	58.6313539347	0.0	0.0	0.0	67.0755190568	0.0	53.6283961157	51.0657464437	0.0	33.985981154	33.0298788143	0.0	46.7286827649	45.1024417893	56.38574003	48.4355079987	0.0	0.0	57.7504861785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.2340402872	0.0	81.5406433485	48.4265342302	0.0	73.5181118197	46.1384794173	0.0	0.0	0.0	0.0	64.8490152898	56.8523933719	0.0	0.0	0.0	0.0	46.0568591593	0.0	0.0	223.540602725
131XW	52.9595329084	0.0	0.0	57.7075622938	0.0	51.4871444863	0.0	0.0	0.0	0.0	74.1743576714	0.0	67.2521095301	80.7467194298	0.0	82.6727622348	85.0646625329	0.0	58.0533359306	0.0	53.3000861424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.9678483683	0.0	77.1452943976	0.0	0.0	0.0	57.9009768151	0.0	51.9508424513	52.8221401015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	187.886013453
131YS	50.0857595093	59.5397057215	58.4777907967	48.2497524602	57.5599573848	49.8510804703	0.0	58.8341872226	60.4414877768	54.6546330459	30.6806217169	36.1021522437	59.6341368173	56.9430917293	76.3117387278	0.0	0.0	56.103722559	61.119103164	0.0	51.6883956486	0.0	0.0	0.0	0.0	53.7765416603	0.0	0.0	61.1736029892	0.0	0.0	72.371834654	0.0	0.0	74.3260227203	40.5962742649	0.0	75.5761909071	40.5579187074	39.0063777162	0.0	53.374973895	0.0	47.1367243115	55.9051957461	0.0	0.0	0.0	0.0	42.7637652343	42.5441514793	38.3207706883	145.759165687
132AR	58.1898179987	53.1209108692	50.6285554506	54.4937873357	61.1819267497	59.6363480862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.868111381	0.0	0.0	0.0	0.0	52.9695845063	55.2373327163	48.946087987	62.412195514	53.9714559583	0.0	70.0194656087	70.85775027	0.0	0.0	0.0	0.0	60.6790776399	0.0	43.4374768027	91.0795223721	0.0	0.0	54.9549747813	0.0	0.0	0.0	47.6969791154	0.0	41.8835657906	44.6534232749	59.8206038803	90.6577627582
132NY	0.0	56.991969123	54.5890068218	0.0	0.0	52.3193991635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.2593165599	0.0	0.0	0.0	0.0	53.8806944354	0.0	58.0599238191	0.0	0.0	0.0	66.7581460489	82.5899334416	0.0	87.4430444517	52.6691799424	0.0	76.3468313249	44.2157502847	0.0	0.0	0.0	49.1588320613	0.0	55.4817438032	0.0	0.0	0.0	0.0	39.8827917848	0.0	0.0	125.549608593
132Q8	0.0	53.2192785811	0.0	0.0	0.0	42.2806544149	0.0	0.0	0.0	57.151895033	44.3520423234	36.6368403299	56.5356692395	52.6189261048	68.9261865214	75.4373014917	0.0	67.2704487684	0.0	59.9283689206	40.9219968033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.263111607	0.0	0.0	80.5808843993	0.0	0.0	0.0	0.0	0.0	59.1982791849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191.641112339
132QS	0.0	73.0850079788	71.0230542037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.1338326973	69.854748258	61.2318890493	0.0	79.3893403606	1218.64263583	0.0	0.0	54.4259688123	0.0	0.0	0.0	0.0	83.2743350502	0.0	54.9533857973	0.0	0.0	0.0	54.6952632713	67.735819477	37.7732812954	49.1023388283	0.0	0.0	123.740467091
1339X	0.0	68.0147189964	62.5880620651	55.8157132717	0.0	59.978662001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.5519077477	56.4707181178	53.9127119142	0.0	0.0	0.0	80.8410645029	79.0749929774	0.0	0.0	46.3700127923	54.4230682288	79.1651291795	0.0	0.0	91.1808815967	0.0	0.0	0.0	0.0	0.0	0.0	56.2545788376	50.2496976485	0.0	0.0	0.0	0.0
133LE	57.2286018699	60.7912100482	0.0	52.5682857718	0.0	58.8569050179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.9243157882	0.0	0.0	0.0	0.0	0.0	53.9512174996	0.0	56.8811590987	60.2613706728	0.0	0.0	0.0	0.0	0.0	52.6218152155	0.0	67.5936485173	40.711441254	42.7437409248	0.0	0.0	0.0	54.3212525315	50.8042749755	56.6685036126	0.0	70.4548162152	0.0	51.3346918797	0.0	0.0	0.0
1399Q	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.1785196995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.1020130749	0.0	0.0	0.0	0.0	0.0	59.4931556457	0.0	0.0	0.0	0.0	38.744346335	0.0	0.0	0.0	105.07990967
